,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,calledMethod,diff
1687,1607938157701:13e8b617-db61-467e-b45f-32206cf53c68,1607938157701:6bbdd938-88c1-45da-9947-95b23e160e11,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1697,1607938157699:c6c3b5b5-1b5e-4ac8-ab00-a9f53c8185a6,1607938157699:35798b4a-b5d3-4016-a9d0-4c13d49b77ba,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1699,1607938157699:9e1367fc-2fbf-4b51-af55-b835568fe7ed,1607938157699:fab5db2a-b62a-4537-bc22-1d38c590d791,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1701,1607938157699:5db9b344-d2b4-4bdf-9f63-2c7a2417d0bf,1607938157699:3d8ad534-1653-45e8-afa8-63577c7f5bcd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1705,1607938157699:2d6500f6-3d8c-4229-ae44-05a4e7666eac,1607938157699:8f1938e0-4a9f-46b4-b32c-a2e2b352b6af,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1707,1607938157698:b8c47534-c471-4d41-bd51-53057cfd83df,1607938157698:c6aed2bd-f6fb-4657-abb7-e8ff1c09e3b3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1710,1607938157698:9f56c3b2-96ca-4b74-be4f-085df67a9002,1607938157698:312039bf-e114-49bc-958a-4cefbd686b8d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1713,1607938157698:642e303c-61e6-4ed3-9e4d-f124af7e4e21,1607938157698:40241952-797a-4dcd-93aa-6bf55dbb134e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1724,1607938157696:d2de0726-54a6-4b3a-b675-763616683659,1607938157696:91f66e4a-7788-42cc-ba74-73c9d4d3f780,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1727,1607938157696:62cd6dfb-23e3-4c7c-94a5-48be4023bc59,1607938157696:a74cb447-5035-454a-a642-477717830005,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1732,1607938157695:eb4a3334-0680-48ef-94c6-1a68c3411b2a,1607938157695:e01fb264-d175-47ad-bf17-baa53e600180,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1738,1607938157695:01a6d9d5-9041-4b2f-8415-bb6a7969a073,1607938157695:5806806d-1769-467b-b45f-7dbd8061468d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1740,1607938157694:fc2f1775-99b3-44e5-8c76-ace66403db97,1607938157694:3a27bdf0-4e51-4034-8ef6-a19f3f2e773d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1745,1607938157694:3c1375cd-44ff-4699-b33f-40c08fd19b35,1607938157694:7c3414ef-10e5-4efc-bf9d-3a354c83f444,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1752,1607938157693:c9829759-ee4b-411a-a7f2-82c386e1e4ab,1607938157693:d2ee2d56-f730-4d83-a1f3-77e9776cac6e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1767,1607938157691:59bb0645-e4c9-4e6f-bb36-bb63246e0745,1607938157691:d563b574-5ea7-465e-a831-7ed84b510a4f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1772,1607938157690:7d76c030-9c60-4dda-ab2a-03f8be7654de,1607938157690:99e3aa1b-1830-4a63-8f3e-238e25eb98a3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1777,1607938157690:06283b70-967b-4d32-b951-e25fc23ce15b,1607938157690:dddc0201-b2b2-41da-a4db-cf87895bb49c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1779,1607938157689:bb5c715d-7be5-48e5-867b-f4e5717e1898,1607938157689:b6d5bcfc-1b4e-40cb-bc6f-d4e7ea014ccd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1781,1607938157689:65ad66cf-861b-46a3-9960-c5a07e1383d1,1607938157689:dbd07e4f-3199-48df-8a22-059bf0afb476,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1787,1607938157689:1a283eca-4369-47aa-bbb2-350c05b390f8,1607938157689:09365e2f-d55e-4edb-932d-708daf57e3f6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1790,1607938157688:a7303656-6666-4eb8-90b9-4146ed2a46b2,1607938157688:77ec3dfa-3ec5-4a6d-814b-6803f34edfda,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1794,1607938157687:f34911dc-97d3-4bc4-9239-7032890c7e65,1607938157687:276a4c79-b2da-464e-9ab5-ef306042ff86,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1799,1607938157687:6f910da6-11b3-4a59-8331-72628d7177af,1607938157687:2308978f-9771-48c2-a9a6-4a2642f37859,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1805,1607938157686:81a069fe-6726-478a-bab7-7bb6771c8059,1607938157686:32b50ab5-5ff3-40e3-bdeb-c0cc886c4055,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1809,1607938157686:6d42641a-b0d1-410e-9e1c-3508d70b72e3,1607938157686:4951859c-58d1-4ce6-8f4a-ae95bb7fbfd8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1817,1607938157685:45cab4ca-2a3a-4037-9588-fe22a26c5e26,1607938157685:bad150bf-cc28-4ed8-8d03-c232fb26a831,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1821,1607938157685:23e074e7-34a4-440c-b85c-9b47638a2f04,1607938157685:a8ba21ac-18d5-4ab9-9357-6ee90d145d65,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1833,1607938157683:328ff074-9d5f-49e2-b73a-25dd9e63bd2b,1607938157683:831e69ed-f1f0-47a2-8b4d-ce478f633845,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1836,1607938157682:fffe416d-ff99-4193-bfd5-ef6c621a5c26,1607938157682:5d86e96d-cdca-4ea4-baff-cd1df494bb07,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1848,1607938157681:ac5d4727-66f6-41c2-bbea-8a065450c4bb,1607938157681:7d02b27d-ea93-430b-bec2-d4fd4e6a7e6b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1860,1607938157680:635dfeed-4419-489d-8160-7accccbd8ea2,1607938157680:66828a5b-4901-456e-b4fb-2202a7793cb2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1868,1607938157679:2302bbf1-d76b-44da-8c93-2a5138fdd4c9,1607938157679:51c0b7f1-cb8a-451b-a63e-52180d5432b1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1871,1607938157679:09286abd-745a-4217-8941-48bc7a1f3178,1607938157679:ff9c98bd-2462-42c9-b600-23b02c8d5cd1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1873,1607938157678:e903a3bf-6273-49a9-b03a-d30337711635,1607938157678:2aed31f0-0b9d-4635-9cb4-af94acf25b4d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1883,1607938157677:93406396-e68f-400c-b898-bdf48db4d1bf,1607938157677:f1329cca-8669-4c99-9d85-04902ccdcd96,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1897,1607938157676:4d8c3b7b-81c8-425d-abac-9b9d61a28cc8,1607938157676:9fb54a25-1c6a-4f93-8594-d8d7800d14e4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1901,1607938157675:d200fd26-f7f7-40c5-b3f8-28cdad2287ef,1607938157675:89c4a4f9-cb62-48da-843c-d4c250e0aed3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1908,1607938157675:0eac5b5c-1897-49ed-813e-3ecec8a39cac,1607938157675:19d7919a-2028-4687-97ef-83ff8d8fa9ec,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1912,1607938157674:73f2585e-2cb7-4a44-8b6f-e7bfae2df55c,1607938157674:5debb4e3-47e4-47df-a246-845d335dca25,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1940,1607938157670:d6293da5-7762-49d0-81e0-849bf457a71e,1607938157670:92cbdd88-3f89-49ff-99c3-20546c0ed404,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1943,1607938157670:a2a8da80-df84-4035-bba4-ebdd9d5bdd0b,1607938157670:ad0ebc08-1338-4002-894d-0f7cce6e63db,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1945,1607938157670:5eebf788-951f-410e-bef0-38ad2581ac5e,1607938157670:3df59e9e-af04-4478-80be-519d5a3a037b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1947,1607938157670:45bfbe01-8fd9-46af-8104-4491757723a8,1607938157670:a3e159be-ed2e-45c5-881a-5adfd3d2d21b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
