,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,diff
9770,1607884513775:8b74866f-32c7-426b-9b70-d08e07bcde4f,1607884513775:473438f5-2ea3-459c-a2f7-91d932b85436,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9772,1607884513775:8b74866f-32c7-426b-9b70-d08e07bcde4f,1607884513775:322cdb99-a900-4de1-b590-82217bae895c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9775,1607884513774:ddc800b3-9cb6-4923-9ca1-4a108b712808,1607884513774:cca20cd8-3861-4bb3-8e06-063979fd31bb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9779,1607884513774:ddc800b3-9cb6-4923-9ca1-4a108b712808,1607884513774:8e83a224-2e77-4560-b7aa-86ab960fe590,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
9783,1607884513774:b0b70179-7052-45f6-92eb-2dd33c20555e,1607884513774:58e991c5-5d01-40ce-aff6-bc9c26d075b7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
9786,1607884513773:d2e69f73-eaf3-41c2-9722-b675224b7ae7,1607884513773:fe028bdf-88cd-486a-9c8f-5b7b6c324c40,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9789,1607884513773:a9be9ac5-25b3-4db1-b782-62607c466511,1607884513773:38d3d4e7-76b7-492f-9086-cd8ae66c56c6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9792,1607884513773:986452d4-501b-4148-b929-e5523a6e408c,1607884513773:ecd4d34a-e7c8-4a9c-a4de-155de05fd4b5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9795,1607884513773:88763410-e9bf-4735-a98c-e77a06f98e9f,1607884513773:50b53b5b-ee5e-4d3f-8148-f574beb40f43,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9798,1607884513773:88763410-e9bf-4735-a98c-e77a06f98e9f,1607884513773:391a0902-0e89-4fe3-bd71-f82d749c8963,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9801,1607884513773:3cc2979e-9821-460d-9d80-e83e14069080,1607884513773:11c2dd4e-51f7-4d79-b018-6784a724a910,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9804,1607884513772:eb321f44-cc9c-40e7-9374-e245f8390a42,1607884513772:a37e6b20-4f03-468a-9292-a127d83b0a94,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9805,1607884513772:eb321f44-cc9c-40e7-9374-e245f8390a42,1607884513772:a37e6b20-4f03-468a-9292-a127d83b0a94,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""",Yes
9807,1607884513772:eb321f44-cc9c-40e7-9374-e245f8390a42,1607884513772:6df06ded-c782-49d7-a171-cf897c40cb27,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9811,1607884513772:ab39f4b0-2707-45ca-b851-d65e2c12ca33,1607884513772:be6424e4-4966-4086-9d36-65ad449a30af,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
9816,1607884513772:ab39f4b0-2707-45ca-b851-d65e2c12ca33,1607884513772:7694bd16-af2a-4a08-968b-4241db4a151c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9819,1607884513772:630856dc-145d-4243-8ee0-2cbacdd983f4,1607884513772:9008c7c2-ef23-44bf-aed6-a60cc81cac02,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9820,1607884513772:630856dc-145d-4243-8ee0-2cbacdd983f4,1607884513772:9008c7c2-ef23-44bf-aed6-a60cc81cac02,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""",Yes
9822,1607884513772:630856dc-145d-4243-8ee0-2cbacdd983f4,1607884513772:02202e89-29e8-4f2d-b8ff-b03bc2859fd2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9825,1607884513771:f9be3d3f-eb78-4fff-b2cb-314cfbdbd650,1607884513771:f956def8-2325-42c1-98da-e748c14d18ac,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9826,1607884513771:f9be3d3f-eb78-4fff-b2cb-314cfbdbd650,1607884513771:f956def8-2325-42c1-98da-e748c14d18ac,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""",Yes
9828,1607884513771:f9be3d3f-eb78-4fff-b2cb-314cfbdbd650,1607884513771:0612a878-41c2-491d-acfd-c1b37c6e5790,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9831,1607884513771:9f52e9e9-1ea8-401f-aeda-75861238f5ad,1607884513771:72c43fc5-859a-4230-aa8a-feb39d1a40ca,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9835,1607884513771:8881d2ad-6190-45a3-8205-7aedcc5c2b6a,1607884513771:b9a24a2b-d240-46bd-8a47-670a0afa86c0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9838,1607884513771:8881d2ad-6190-45a3-8205-7aedcc5c2b6a,1607884513771:2935a292-737a-4de0-a009-f740782eff89,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9840,1607884513771:54835075-1930-4ffb-8f64-77a60a44c9b0,1607884513771:60c96526-19db-4174-b8a2-6c644dfe6cfb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9843,1607884513770:d98557e2-5751-484d-9b23-ea7ea6c9aeaa,1607884513770:f37033ca-2236-47b6-b2cf-bd1bc79e4abc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9846,1607884513770:5d351e6c-9063-4127-aa61-cc4fc1097eaa,1607884513770:8a7cd83a-d672-42da-aa61-0a740f97b21b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9850,1607884513770:24f31c93-26e9-4ed8-a095-705881960ee2,1607884513770:5f6992fe-64d4-4559-a736-e1303768ae26,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
9855,1607884513770:24f31c93-26e9-4ed8-a095-705881960ee2,1607884513770:4261f54b-1c8e-4ee7-aad6-5e14696848de,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9858,1607884513769:c6d23b96-d1ba-4fd6-9c57-17042eb3f791,1607884513769:1a1fa48a-d754-4c21-8227-9e6ad8e4e2ab,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9860,1607884513769:c6d23b96-d1ba-4fd6-9c57-17042eb3f791,1607884513769:087001fd-1b9a-45fe-b03e-d3d641c6d084,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9863,1607884513769:41050e2a-6b71-4ebc-a75c-1b774b02eb82,1607884513769:dd540a15-03c7-4f0c-a181-d8697180c300,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9866,1607884513769:41050e2a-6b71-4ebc-a75c-1b774b02eb82,1607884513769:122e8a80-3061-48cb-abe3-3d4005264771,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9867,1607884513769:41050e2a-6b71-4ebc-a75c-1b774b02eb82,1607884513769:122e8a80-3061-48cb-abe3-3d4005264771,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""",Yes
9869,1607884513769:1e506a43-fc58-4505-888f-d554b77dacfd,1607884513769:4b195718-086e-4722-866e-b0112236bd18,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9872,1607884513768:5ed92665-ad52-490b-9275-891beac42c60,1607884513769:7b7351a6-b8ff-4b78-8ee8-00f59e09cf51,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9875,1607884513768:5ed92665-ad52-490b-9275-891beac42c60,1607884513768:a58eb829-2fc1-4879-a900-c207b5dd7142,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9876,1607884513768:5ed92665-ad52-490b-9275-891beac42c60,1607884513768:a58eb829-2fc1-4879-a900-c207b5dd7142,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""",Yes
9879,1607884513768:2f8a0bde-987e-4ad5-90ca-aed62cf99cb5,1607884513768:b8d40aa8-7b48-4ec0-8c5d-0526b8b034bb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
9884,1607884513768:2f8a0bde-987e-4ad5-90ca-aed62cf99cb5,1607884513768:03402488-1291-41db-bd05-0cec1b55bd94,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9887,1607884513768:01d6811d-a65b-4794-becc-dc3c5745c3e5,1607884513768:bdd1b4eb-32a1-4831-8e83-3d3e79ae25fe,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9890,1607884513767:ddaa68e7-fb8e-4bc6-abc5-800659623625,1607884513767:cd3837da-f3f3-4d63-bb47-bbcf7e481e99,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9894,1607884513767:ddaa68e7-fb8e-4bc6-abc5-800659623625,1607884513767:ad217eb5-5004-4a05-bfb6-5088a7d7914a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
9897,1607884513767:69f367f8-59ad-4859-a4ea-a046c4f45133,1607884513768:eed7760b-460f-493c-b533-9bd47d7e8ee7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9901,1607884513767:69f367f8-59ad-4859-a4ea-a046c4f45133,1607884513767:29e46275-59dc-42e4-a8d3-11d6c74c7a32,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
