,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,diff
6073,1607899296272:a292d066-afc1-419a-8789-fbcd1ad24a74,1607899296272:4ab00424-5af9-4352-9013-a5a5c4822374,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6075,1607899296272:a292d066-afc1-419a-8789-fbcd1ad24a74,1607899296272:04409c7a-0395-4df8-8403-e10a83ef8752,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6077,1607899296272:8c8e9c1f-ff53-443d-b168-99e5d32bf1e9,1607899296272:c9c103ee-4152-4525-b38e-c1fc6d7a9aaf,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6078,1607899296272:8c8e9c1f-ff53-443d-b168-99e5d32bf1e9,1607899296272:c9c103ee-4152-4525-b38e-c1fc6d7a9aaf,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6079,1607899296272:8c8e9c1f-ff53-443d-b168-99e5d32bf1e9,1607899296272:c9c103ee-4152-4525-b38e-c1fc6d7a9aaf,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6080,1607899296272:8c8e9c1f-ff53-443d-b168-99e5d32bf1e9,1607899296272:c9c103ee-4152-4525-b38e-c1fc6d7a9aaf,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6082,1607899296272:8c8e9c1f-ff53-443d-b168-99e5d32bf1e9,1607899296272:b5ebbeae-58b4-4700-853f-3d8fe2c3a2cc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6083,1607899296272:8c8e9c1f-ff53-443d-b168-99e5d32bf1e9,1607899296272:b5ebbeae-58b4-4700-853f-3d8fe2c3a2cc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6084,1607899296272:8c8e9c1f-ff53-443d-b168-99e5d32bf1e9,1607899296272:b5ebbeae-58b4-4700-853f-3d8fe2c3a2cc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6086,1607899296272:2524196e-61a2-4900-977e-abde5a3b8567,1607899296272:4649eaac-4f2c-409d-986f-03e786d3d71f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6087,1607899296272:2524196e-61a2-4900-977e-abde5a3b8567,1607899296272:4649eaac-4f2c-409d-986f-03e786d3d71f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6089,1607899296272:202a47ef-2f4e-48fb-9a0e-16514eedee34,1607899296272:fea7b17b-e038-4cb7-aaa1-1e082f1fde5e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6090,1607899296272:202a47ef-2f4e-48fb-9a0e-16514eedee34,1607899296272:fea7b17b-e038-4cb7-aaa1-1e082f1fde5e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6092,1607899296271:ebeca229-9cfb-4260-8dd5-a8024b645b32,1607899296271:316295bc-01e3-4c85-9f45-8d3c0b0b6bca,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6093,1607899296271:ebeca229-9cfb-4260-8dd5-a8024b645b32,1607899296271:316295bc-01e3-4c85-9f45-8d3c0b0b6bca,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6094,1607899296271:ebeca229-9cfb-4260-8dd5-a8024b645b32,1607899296271:316295bc-01e3-4c85-9f45-8d3c0b0b6bca,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6096,1607899296271:ebeca229-9cfb-4260-8dd5-a8024b645b32,1607899296271:2116f67b-ac8b-48da-aaa4-ad4a5aecc303,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6097,1607899296271:ebeca229-9cfb-4260-8dd5-a8024b645b32,1607899296271:2116f67b-ac8b-48da-aaa4-ad4a5aecc303,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6098,1607899296271:ebeca229-9cfb-4260-8dd5-a8024b645b32,1607899296271:2116f67b-ac8b-48da-aaa4-ad4a5aecc303,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6100,1607899296271:b3798b39-99e2-42b3-a24b-dc8c2a740580,1607899296271:287baded-2f16-4a1c-91de-6ddac5f39247,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6101,1607899296271:b3798b39-99e2-42b3-a24b-dc8c2a740580,1607899296271:287baded-2f16-4a1c-91de-6ddac5f39247,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6103,1607899296271:a58dbeac-764b-4b4e-addc-218d92e48bda,1607899296271:b0dbc156-0b82-4344-9537-5cae8ca5360a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6104,1607899296271:a58dbeac-764b-4b4e-addc-218d92e48bda,1607899296271:b0dbc156-0b82-4344-9537-5cae8ca5360a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6106,1607899296271:a58dbeac-764b-4b4e-addc-218d92e48bda,1607899296271:43fd4bb3-3cde-4a4b-b451-28c6bb01bc1f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6107,1607899296271:a58dbeac-764b-4b4e-addc-218d92e48bda,1607899296271:43fd4bb3-3cde-4a4b-b451-28c6bb01bc1f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6109,1607899296271:9bc9fc3e-f839-4ec7-9315-dc0b617c27e1,1607899296271:fa2cc79a-e719-4b86-9a6a-97e249babc62,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6110,1607899296271:9bc9fc3e-f839-4ec7-9315-dc0b617c27e1,1607899296271:fa2cc79a-e719-4b86-9a6a-97e249babc62,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6111,1607899296271:9bc9fc3e-f839-4ec7-9315-dc0b617c27e1,1607899296271:fa2cc79a-e719-4b86-9a6a-97e249babc62,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6113,1607899296270:ab4c781a-b955-4f6d-a495-977d85e08aae,1607899296270:d67efe08-9519-4445-94b5-d2a222f73eea,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6114,1607899296270:ab4c781a-b955-4f6d-a495-977d85e08aae,1607899296270:d67efe08-9519-4445-94b5-d2a222f73eea,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6116,1607899296270:96a0cd49-df88-4ef1-8d25-236449b9ad3a,1607899296270:ab7d935a-81a4-414d-85b8-aa06bd71e8b0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6117,1607899296270:96a0cd49-df88-4ef1-8d25-236449b9ad3a,1607899296270:ab7d935a-81a4-414d-85b8-aa06bd71e8b0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6118,1607899296270:96a0cd49-df88-4ef1-8d25-236449b9ad3a,1607899296270:ab7d935a-81a4-414d-85b8-aa06bd71e8b0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6119,1607899296270:96a0cd49-df88-4ef1-8d25-236449b9ad3a,1607899296270:ab7d935a-81a4-414d-85b8-aa06bd71e8b0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6120,1607899296270:96a0cd49-df88-4ef1-8d25-236449b9ad3a,1607899296270:ab7d935a-81a4-414d-85b8-aa06bd71e8b0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6122,1607899296270:96a0cd49-df88-4ef1-8d25-236449b9ad3a,1607899296270:6390d724-a120-4621-84fd-30ecea63a0b2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6123,1607899296270:96a0cd49-df88-4ef1-8d25-236449b9ad3a,1607899296270:6390d724-a120-4621-84fd-30ecea63a0b2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6125,1607899296270:53bcf11e-37b5-43b9-9b8f-d463dc1474de,1607899296270:2da68f81-8f17-4282-94cf-143a913cb73f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6126,1607899296270:53bcf11e-37b5-43b9-9b8f-d463dc1474de,1607899296270:2da68f81-8f17-4282-94cf-143a913cb73f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6127,1607899296270:53bcf11e-37b5-43b9-9b8f-d463dc1474de,1607899296270:2da68f81-8f17-4282-94cf-143a913cb73f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6128,1607899296270:53bcf11e-37b5-43b9-9b8f-d463dc1474de,1607899296270:2da68f81-8f17-4282-94cf-143a913cb73f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6129,1607899296270:53bcf11e-37b5-43b9-9b8f-d463dc1474de,1607899296270:2da68f81-8f17-4282-94cf-143a913cb73f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6131,1607899296270:53bcf11e-37b5-43b9-9b8f-d463dc1474de,1607899296270:272b37df-5161-4b58-ad9a-f95f985db234,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6132,1607899296270:53bcf11e-37b5-43b9-9b8f-d463dc1474de,1607899296270:272b37df-5161-4b58-ad9a-f95f985db234,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6134,1607899296269:f566e310-02b8-4d4b-aef2-95a98f3f5a2f,1607899296269:18366c99-327a-42ba-9c61-982a9775d0d7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6135,1607899296269:f566e310-02b8-4d4b-aef2-95a98f3f5a2f,1607899296269:18366c99-327a-42ba-9c61-982a9775d0d7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6137,1607899296269:d823f3c6-75f5-4022-81fd-69a93e569809,1607899296269:adb18afb-3ef6-4164-9dc2-18359fb44c96,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6138,1607899296269:d823f3c6-75f5-4022-81fd-69a93e569809,1607899296269:adb18afb-3ef6-4164-9dc2-18359fb44c96,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6140,1607899296269:d823f3c6-75f5-4022-81fd-69a93e569809,1607899296269:66bb3e00-0084-428d-9577-3ce85f73f8fe,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6141,1607899296269:d823f3c6-75f5-4022-81fd-69a93e569809,1607899296269:66bb3e00-0084-428d-9577-3ce85f73f8fe,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6142,1607899296269:d823f3c6-75f5-4022-81fd-69a93e569809,1607899296269:66bb3e00-0084-428d-9577-3ce85f73f8fe,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6144,1607899296269:9651ec15-6aaf-41c7-9c74-2966b6b7b725,1607899296270:6f74914e-3016-4853-a613-a07fc4404a93,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6145,1607899296269:9651ec15-6aaf-41c7-9c74-2966b6b7b725,1607899296270:6f74914e-3016-4853-a613-a07fc4404a93,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6147,1607899296269:9651ec15-6aaf-41c7-9c74-2966b6b7b725,1607899296269:15e9e5d9-32f3-4bd0-80ae-55af1be30893,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6148,1607899296269:9651ec15-6aaf-41c7-9c74-2966b6b7b725,1607899296269:15e9e5d9-32f3-4bd0-80ae-55af1be30893,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6149,1607899296269:9651ec15-6aaf-41c7-9c74-2966b6b7b725,1607899296269:15e9e5d9-32f3-4bd0-80ae-55af1be30893,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6151,1607899296269:8c1b3aa5-effc-425c-a661-3c70cd444ac8,1607899296269:9bf29962-06d2-41a5-9e82-d41bb3dc9d24,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6152,1607899296269:8c1b3aa5-effc-425c-a661-3c70cd444ac8,1607899296269:9bf29962-06d2-41a5-9e82-d41bb3dc9d24,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6153,1607899296269:8c1b3aa5-effc-425c-a661-3c70cd444ac8,1607899296269:9bf29962-06d2-41a5-9e82-d41bb3dc9d24,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6155,1607899296269:26b62aea-b53f-46b9-809f-e7baaad1e6c6,1607899296269:000477fe-a0a3-451a-9252-cf3862692a79,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6156,1607899296269:26b62aea-b53f-46b9-809f-e7baaad1e6c6,1607899296269:000477fe-a0a3-451a-9252-cf3862692a79,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6158,1607899296268:e693bd27-4885-441c-8464-3297fd1d2b3a,1607899296268:632737de-0aec-4e17-a6cf-4a0f25f4f37b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6159,1607899296268:e693bd27-4885-441c-8464-3297fd1d2b3a,1607899296268:632737de-0aec-4e17-a6cf-4a0f25f4f37b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6161,1607899296268:7ce05e83-65a3-4544-886c-921dd0711a6a,1607899296268:6b4858f7-0200-43d0-b3a6-44377d7053a3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6162,1607899296268:7ce05e83-65a3-4544-886c-921dd0711a6a,1607899296268:6b4858f7-0200-43d0-b3a6-44377d7053a3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6164,1607899296268:44458c1d-7c1d-4f5a-9f64-994afac42de0,1607899296268:db235418-8e5d-449e-9f63-fb36486dca38,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6165,1607899296268:44458c1d-7c1d-4f5a-9f64-994afac42de0,1607899296268:db235418-8e5d-449e-9f63-fb36486dca38,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6167,1607899296268:44458c1d-7c1d-4f5a-9f64-994afac42de0,1607899296268:78ee78ea-a405-4611-8ec5-a721b4146ae8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6168,1607899296268:44458c1d-7c1d-4f5a-9f64-994afac42de0,1607899296268:78ee78ea-a405-4611-8ec5-a721b4146ae8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6169,1607899296268:44458c1d-7c1d-4f5a-9f64-994afac42de0,1607899296268:78ee78ea-a405-4611-8ec5-a721b4146ae8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6170,1607899296268:44458c1d-7c1d-4f5a-9f64-994afac42de0,1607899296268:78ee78ea-a405-4611-8ec5-a721b4146ae8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6172,1607899296268:44458c1d-7c1d-4f5a-9f64-994afac42de0,1607899296268:415c77c8-c87e-4e27-8109-ed83c5989bb2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6174,1607899296267:c52f818a-2dc5-48c2-ac5e-79015655f446,1607899296267:a17c938f-9a08-4b45-b2bb-8328431d95a4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6175,1607899296267:c52f818a-2dc5-48c2-ac5e-79015655f446,1607899296267:a17c938f-9a08-4b45-b2bb-8328431d95a4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6176,1607899296267:c52f818a-2dc5-48c2-ac5e-79015655f446,1607899296267:a17c938f-9a08-4b45-b2bb-8328431d95a4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6178,1607899296267:774567b2-7d67-4bf9-bc0e-e80b9b2b500c,1607899296267:10d7bf1f-c9c1-4f26-8987-d9e01f9cd525,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6179,1607899296267:774567b2-7d67-4bf9-bc0e-e80b9b2b500c,1607899296267:10d7bf1f-c9c1-4f26-8987-d9e01f9cd525,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6181,1607899296267:65a2dca4-4abf-47bb-b40d-d8118cc74a96,1607899296267:d53e5d0b-0c50-47f5-be01-1ca0e87e3d6b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6182,1607899296267:65a2dca4-4abf-47bb-b40d-d8118cc74a96,1607899296267:d53e5d0b-0c50-47f5-be01-1ca0e87e3d6b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6184,1607899296267:65a2dca4-4abf-47bb-b40d-d8118cc74a96,1607899296267:01ba5aff-4627-435b-9b7e-86485c4410a2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6185,1607899296267:65a2dca4-4abf-47bb-b40d-d8118cc74a96,1607899296267:01ba5aff-4627-435b-9b7e-86485c4410a2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
