,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,calledMethod,diff,testId,instanceId
9799,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293751:9acf0708-238b-4a2e-a671-f394e6b14cea,1607896293751:9b40c37a-de40-4317-90dc-975bf62bcc20
9924,"size == ""107""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""106""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293750:c1c83de6-5173-40db-88cb-ab6270f94f94,1607896293750:d27867cb-4ab3-4cdd-9e3a-c8f33bbb2526
10020,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293748:a90932e2-021d-4128-b754-02fb5b71644f,1607896293748:92bb18e6-9cf0-4357-9277-8381051ab891
10257,"size == ""108""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""109""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293744:98d89777-a259-4063-a85b-9cab684aa1f7,1607896293744:5247b600-b7b9-47f3-9d3e-10dc665aac1a
10258,"size == ""109""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""108""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293744:98d89777-a259-4063-a85b-9cab684aa1f7,1607896293744:5247b600-b7b9-47f3-9d3e-10dc665aac1a
10334,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""106""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896293743:5c4a9dd9-b9d0-43d6-b782-4c1e94a9d809,1607896293743:68a3bf10-9616-42b0-982d-3f9e45147546
10705,"size == ""108""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""107""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607896293737:b746cf21-b6fc-4289-a3e2-5e9d2e33ed9d,1607896293737:00737535-1663-4a3a-adf9-d15ac997c1ac
10731,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293736:a1e1c947-5663-4867-b54d-c69ccc0aa3df,1607896293737:0dc89c65-b4ba-47e8-a3aa-49c0a81367d7
10818,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293735:b0b901bb-efd1-4002-819d-59d15daada0a,1607896293735:1599f013-177b-4d1b-bf02-6d3ded8d96fc
10988,"size == ""108""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""107""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293732:52b55654-5b46-4d32-a54d-8cb88a8e4235,1607896293733:79246e15-dac4-4105-acc8-7e254c905b83
10990,"size == ""110""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""109""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""clear""",Yes,1607896293732:52b55654-5b46-4d32-a54d-8cb88a8e4235,1607896293733:79246e15-dac4-4105-acc8-7e254c905b83
11024,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293731:9635000e-95d3-4a51-911e-ba46fde438e4,1607896293731:dc782d91-701e-433c-9c84-bae4a4f8fe5d
11120,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607896293731:72025e66-2af7-446e-9149-c9624a632c4f,1607896293731:edf948f3-7725-49b3-bbc4-09828ee11343
11121,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293731:72025e66-2af7-446e-9149-c9624a632c4f,1607896293731:edf948f3-7725-49b3-bbc4-09828ee11343
11122,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293731:72025e66-2af7-446e-9149-c9624a632c4f,1607896293731:edf948f3-7725-49b3-bbc4-09828ee11343
11197,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293730:c55eedff-3fd0-4117-8eee-02b761439031,1607896293730:1f0e4e6b-923d-4767-90b5-757e2e1ab8a0
11396,"size == ""107""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""108""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896293723:8deb606f-053a-41ee-b814-5c124bc0e77c,1607896293723:33f7a48c-136e-43d2-984d-c82f88b0a515
11436,"size == ""106""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""105""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607896293723:6d66d71f-6b4b-4037-8b16-ec702d8de849,1607896293723:252973cc-ad20-4130-893b-19b9730786b1
11466,"size == ""108""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""107""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293722:9c7420e7-975e-4221-b073-581b4959ec49,1607896293722:6ff3b67e-3066-4638-843e-b50f874257f2
11479,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293722:300fdce7-1c44-4f09-9f52-ff8dc87e5eb4,1607896293722:d96eca42-5775-4656-99c3-b93f1a5f9c79
11536,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""105""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293721:590b6994-03d9-4d41-afb5-ab7d1c520fe8,1607896293721:6c836e28-641a-4447-8684-042dd183986b
11701,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293719:550816b7-e087-4785-9c1e-ef5d64d7ad81,1607896293719:602599c5-0f03-489a-8cc5-63e338512b02
11768,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293718:5e11fbc7-19b8-4368-8bfd-aada5dff295e,1607896293718:93cb6082-3336-4391-8202-081ee7610120
11769,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293718:5e11fbc7-19b8-4368-8bfd-aada5dff295e,1607896293718:93cb6082-3336-4391-8202-081ee7610120
11888,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293716:8ed7cc5b-8ffc-4874-a808-7a024403b5ce,1607896293716:d214a19d-4c00-4cd4-97ad-187dc069abb3
11889,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293716:8ed7cc5b-8ffc-4874-a808-7a024403b5ce,1607896293716:d214a19d-4c00-4cd4-97ad-187dc069abb3
11890,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293716:8ed7cc5b-8ffc-4874-a808-7a024403b5ce,1607896293716:d214a19d-4c00-4cd4-97ad-187dc069abb3
11985,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293714:7938e794-bb7e-4465-ab92-ff130f6719fb,1607896293715:5b2ac02b-a117-48b2-9331-3de5eea241e3
12161,"size == ""109""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""108""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293712:7d0bb710-2f01-4e31-a224-b4782de52bc4,1607896293712:4d0204b5-c3e2-4e13-a274-70e67878f9fb
12326,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293710:629314e9-cbf7-41de-ad24-30e429352d2e,1607896293710:0b496c7d-a0cb-4b08-8bc0-7be68f9c12a9
12646,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293705:43847bfc-8c9e-4805-a6a2-087de9ee7eb3,1607896293706:07d507d6-1b97-481b-905b-4848e9a57cfd
13005,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""105""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293700:37061273-34e5-43ea-a6db-a2168d802608,1607896293701:2c2e2d16-b8f4-4c8b-96c7-7c5b93652bf3
13250,"size == ""111""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""110""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607896293697:6333d145-c848-4bdf-9d87-b651e0d6b3dd,1607896293697:080ca6d9-89f0-4906-b891-2b9e38f7dd7f
13271,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293696:ccb36672-9252-46da-95e9-6d1eeeadd738,1607896293696:370c5c5a-d61f-4f7a-88d2-ddb90d690261
13668,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293692:8cbf7c7a-3a90-4cf8-8db0-23c42aadb999,1607896293693:22549aa7-e50c-4a87-9320-33ddb6fc54b8
14010,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""106""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896293688:8cb52b0d-21df-4cc2-a57e-5caf03abb2b3,1607896293688:5eff0298-96aa-468b-b62c-706798253092
14431,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293683:887b5566-5891-4680-b725-0c08a89567e4,1607896293683:1bad5ea2-6639-4fd5-a8e8-f65263ab4d05
14472,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607896293681:f3e4b11e-6774-4fff-a87f-a8095032a9a8,1607896293681:6b08a3ca-579d-47d0-a45c-88e9914e6952
14621,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293680:c324faf2-b93b-4662-9462-801dc75429d0,1607896293680:90a3e802-7686-4cb0-833e-d764051e6a4d
